City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
306,Kirakira,SB,2020-06-17 00:31:45,-10.45,161.92,80.91,83,90,7.4
307,Horta,PT,2020-06-17 00:31:45,38.53,-28.63,64.54,89,51,16.6
308,Arkhangelsk,RU,2020-06-17 00:31:46,64.54,40.54,35.6,100,20,2.24
309,Gat,IL,2020-06-17 00:31:46,31.61,34.76,72.0,82,0,1.59
310,Russellville,US,2020-06-17 00:28:40,35.28,-93.13,82.99,54,20,5.82
311,Atar,MR,2020-06-17 00:31:46,20.52,-13.05,97.88,19,76,15.21
312,Lavrentiya,RU,2020-06-17 00:31:46,65.58,-171.0,51.26,56,0,4.36
313,Mackay,AU,2020-06-17 00:31:47,-21.15,149.2,73.4,73,90,14.99
314,Plettenberg Bay,ZA,2020-06-17 00:31:47,-34.05,23.37,57.61,59,0,5.53
315,Maxixe,MZ,2020-06-17 00:31:47,-23.86,35.35,63.37,85,54,5.88
316,Evensk,RU,2020-06-17 00:31:47,61.95,159.23,58.03,52,100,10.49
317,Tallahassee,US,2020-06-17 00:30:22,30.44,-84.28,80.6,51,20,9.17
318,Saint George,US,2020-06-17 00:27:03,37.1,-113.58,95.0,9,1,26.4
319,Brae,GB,2020-06-17 00:31:02,60.4,-1.35,50.0,100,95,2.24
320,Kloulklubed,PW,2020-06-17 00:31:48,7.04,134.26,86.0,74,75,6.93
321,Beyneu,KZ,2020-06-17 00:31:48,45.32,55.2,68.79,32,0,2.3
322,Ulaangom,MN,2020-06-17 00:31:48,49.98,92.07,66.69,47,4,2.24
323,Urusha,RU,2020-06-17 00:31:49,54.05,122.9,65.71,41,0,6.38
324,Bowen,AU,2020-06-17 00:31:49,-20.02,148.23,75.2,64,40,18.34
325,Geraldton,AU,2020-06-17 00:31:49,-28.77,114.6,57.2,44,75,16.11
326,Lebork,PL,2020-06-17 00:31:49,54.54,17.75,59.0,100,0,1.12
327,Shingu,JP,2020-06-17 00:31:49,33.73,135.98,75.2,57,75,2.24
328,Craig,US,2020-06-17 00:31:50,40.52,-107.55,82.4,13,1,19.46
329,Novonukutskiy,RU,2020-06-17 00:31:50,53.7,102.71,59.13,65,37,4.41
330,Nikolayevsk-Na-Amure,RU,2020-06-17 00:31:50,53.14,140.73,57.45,52,67,3.13
331,Carballo,ES,2020-06-17 00:31:50,43.21,-8.69,59.0,90,89,1.01
332,Maracena,ES,2020-06-17 00:31:50,37.21,-3.63,68.0,68,40,4.7
333,San Quintin,MX,2020-06-17 00:31:51,30.48,-115.95,67.28,71,0,9.95
334,Bethel,US,2020-06-17 00:30:11,41.37,-73.41,69.8,52,1,4.7
335,Buraydah,SA,2020-06-17 00:29:21,26.33,43.98,89.6,24,4,14.99
336,Mareeba,AU,2020-06-17 00:31:51,-17.0,145.43,75.99,74,0,5.01
337,Cabo San Lucas,MX,2020-06-17 00:27:20,22.89,-109.91,91.99,25,20,13.87
338,Onega,RU,2020-06-17 00:31:52,63.91,38.14,43.21,80,0,5.06
339,Puerto Colombia,CO,2020-06-17 00:30:16,10.99,-74.95,82.4,88,75,6.93
340,Samarai,PG,2020-06-17 00:31:19,-10.62,150.67,76.78,90,100,12.35
341,Egvekinot,RU,2020-06-17 00:31:52,66.32,-179.17,60.33,33,0,4.88
342,Harer,ET,2020-06-17 00:31:52,9.31,42.13,59.22,90,89,6.49
343,Kumano,JP,2020-06-17 00:31:53,34.34,132.59,77.0,49,100,6.93
344,Marsh Harbour,BS,2020-06-17 00:31:53,26.54,-77.06,79.3,73,1,5.14
345,The Valley,AI,2020-06-17 00:31:53,18.22,-63.06,82.99,69,40,10.29
346,Ostrovnoy,RU,2020-06-17 00:31:53,68.05,39.51,44.65,70,56,11.63
347,Raga,SS,2020-06-17 00:31:53,8.46,25.68,70.66,92,77,4.63
348,Ruteng,ID,2020-06-17 00:31:54,-8.61,120.47,69.13,90,100,3.44
349,Mala Bilozerka,UA,2020-06-17 00:31:54,47.25,34.93,66.99,92,95,5.93
350,Ghauspur,PK,2020-06-17 00:31:54,28.14,69.08,87.8,58,82,4.7
351,Champerico,GT,2020-06-17 00:31:54,14.3,-91.92,77.0,100,90,3.15
352,Codrington,AU,2020-06-17 00:30:24,-38.27,141.97,51.76,69,100,5.41
353,Ekhabi,RU,2020-06-17 00:31:55,53.51,142.97,42.24,90,100,7.07
354,Puteyets,RU,2020-06-17 00:31:55,65.17,57.09,41.07,67,91,9.91
355,Jalu,LY,2020-06-17 00:31:07,29.03,21.55,67.6,81,0,12.5
356,Bonfim,BR,2020-06-17 00:31:55,3.08,-59.95,78.48,84,100,6.76
357,Norman Wells,CA,2020-06-17 00:31:55,65.28,-126.83,71.6,49,40,20.8
358,Saint-Joseph,RE,2020-06-17 00:31:56,-21.37,55.62,64.4,82,75,10.29
359,Alasehir,TR,2020-06-17 00:31:56,38.35,28.52,69.89,48,0,3.0
360,Mozarlandia,BR,2020-06-17 00:31:56,-14.74,-50.57,72.52,63,5,8.66
361,Tuatapere,NZ,2020-06-17 00:30:24,-46.13,167.68,45.66,81,100,11.18
362,Kieta,PG,2020-06-17 00:31:57,-6.22,155.63,84.67,67,75,2.66
363,Kastamonu,TR,2020-06-17 00:31:57,41.5,33.67,54.93,84,0,1.07
364,Padre Bernardo,BR,2020-06-17 00:31:57,-15.35,-48.5,63.68,78,0,3.65
365,Malazgirt,TR,2020-06-17 00:31:57,39.14,42.54,55.26,70,0,3.31
366,San Cristobal,VE,2020-06-17 00:31:57,7.77,-72.22,86.0,58,40,6.93
367,Kaeo,NZ,2020-06-17 00:31:58,-35.1,173.78,64.99,78,74,5.99
368,Riohacha,CO,2020-06-17 00:30:17,11.54,-72.91,82.27,74,81,12.28
369,Miraflores,MX,2020-06-17 00:31:58,19.22,-98.81,78.8,14,5,5.82
370,Miguelopolis,BR,2020-06-17 00:31:58,-20.18,-48.03,68.0,56,0,12.75
371,Ryabovo,RU,2020-06-17 00:31:58,59.4,31.13,66.2,88,97,4.47
372,Mount Pleasant,US,2020-06-17 00:30:14,32.79,-79.86,68.0,88,90,6.93
373,Sorong,ID,2020-06-17 00:31:59,-0.88,131.25,82.8,73,9,7.43
374,Maningrida,AU,2020-06-17 00:31:59,-12.07,134.27,81.63,59,0,15.88
375,Kathu,TH,2020-06-17 00:31:59,7.92,98.33,77.0,100,40,2.24
376,Sambava,MG,2020-06-17 00:30:54,-14.27,50.17,69.84,84,31,14.03
377,Bijie,CN,2020-06-17 00:32:00,27.31,105.29,72.88,78,99,6.62
378,Khandyga,RU,2020-06-17 00:32:00,62.67,135.6,77.65,32,0,3.76
379,Fairview,US,2020-06-17 00:29:37,40.81,-74.0,72.0,53,1,9.91
380,Kavaratti,IN,2020-06-17 00:32:00,10.57,72.64,84.49,77,100,21.18
381,Cristobal Obregon,MX,2020-06-17 00:32:01,16.35,-93.53,84.2,62,75,20.8
382,Kiruna,SE,2020-06-17 00:32:01,67.86,20.23,48.2,57,0,3.36
383,Brigantine,US,2020-06-17 00:32:01,39.41,-74.36,64.4,72,1,10.29
384,Flin Flon,CA,2020-06-17 00:32:01,54.77,-101.86,73.4,43,75,6.93
385,Charlestown,AU,2020-06-17 00:32:01,-32.95,151.67,64.99,64,37,3.0
386,Ancud,CL,2020-06-17 00:32:02,-41.87,-73.82,51.01,100,90,6.93
387,Los Llanos De Aridane,ES,2020-06-17 00:32:02,28.66,-17.92,73.4,83,100,2.24
388,Les Cayes,HT,2020-06-17 00:30:06,18.2,-73.75,79.03,81,79,4.34
389,Drovyanaya,RU,2020-06-17 00:32:02,51.58,113.03,68.0,56,40,4.47
390,Stornoway,GB,2020-06-17 00:32:02,58.21,-6.39,53.6,93,100,8.05
391,Sembakung,ID,2020-06-17 00:32:03,3.82,117.25,84.07,75,3,2.3
392,Katav-Ivanovsk,RU,2020-06-17 00:32:03,54.75,58.2,54.09,90,6,4.34
393,Praya,CV,2020-06-17 00:32:03,14.92,-23.51,80.6,83,20,2.24
394,Krasnyy Chikoy,RU,2020-06-17 00:32:04,50.36,108.75,58.35,69,70,6.67
395,Panzhihua,CN,2020-06-17 00:32:04,26.59,101.71,79.81,60,87,3.56
396,Jieshi,CN,2020-06-17 00:32:04,22.81,115.83,83.98,77,4,8.79
397,Saldanha,ZA,2020-06-17 00:32:04,-33.01,17.94,51.8,66,0,1.12
398,Gbarnga,LR,2020-06-17 00:32:04,7.0,-9.47,72.86,98,86,3.06
399,Muskegon,US,2020-06-17 00:31:35,43.3,-86.13,78.8,41,1,4.7
400,Nagato,JP,2020-06-17 00:32:05,34.38,131.2,73.99,73,100,5.82
401,Mizan Teferi,ET,2020-06-17 00:30:16,6.98,35.58,61.0,90,87,2.17
402,Maryborough,AU,2020-06-17 00:32:05,-25.53,152.7,72.0,72,16,8.99
403,Port-Cartier,CA,2020-06-17 00:32:05,50.03,-66.87,69.8,37,75,14.99
404,Diapaga,BF,2020-06-17 00:32:05,12.07,1.79,83.77,54,52,9.1
405,Mandan,US,2020-06-17 00:30:15,46.83,-100.89,93.2,46,1,18.34
406,Antalaha,MG,2020-06-17 00:32:06,-14.9,50.28,69.17,84,2,11.1
407,Babynino,RU,2020-06-17 00:32:06,54.39,35.73,57.2,100,7,4.23
408,Ust-Kuyga,RU,2020-06-17 00:32:06,70.02,135.6,70.38,42,80,3.09
409,Socorro,US,2020-06-17 00:32:07,31.65,-106.3,96.8,15,40,5.82
410,Opuwo,NA,2020-06-17 00:31:16,-18.06,13.84,55.17,53,0,7.81
411,San Carlos Del Zulia,VE,2020-06-17 00:32:07,9.0,-71.91,79.57,79,100,0.34
412,San Juan,AR,2020-06-17 00:31:16,-31.54,-68.54,53.73,42,0,7.34
413,Abalak,RU,2020-06-17 00:29:59,58.13,68.59,60.03,76,63,6.53
414,Drayton Valley,CA,2020-06-17 00:32:08,53.22,-114.99,64.0,52,94,1.99
415,Tandil,AR,2020-06-17 00:30:04,-37.32,-59.13,59.0,98,100,1.99
416,Lagoa,PT,2020-06-17 00:32:08,39.05,-27.98,64.31,90,76,17.47
417,Hlotse,LS,2020-06-17 00:32:08,-28.87,28.05,32.7,81,99,2.26
418,West Bay,KY,2020-06-17 00:32:08,19.37,-81.42,84.2,83,40,8.05
419,Shaoyang,CN,2020-06-17 00:32:09,27.23,111.45,82.0,76,12,6.93
420,Pimentel,PE,2020-06-17 00:32:09,-6.84,-79.93,64.58,86,5,15.3
421,Feijo,BR,2020-06-17 00:32:09,-8.16,-70.35,74.25,77,0,1.81
422,Pokhara,NP,2020-06-17 00:32:09,28.23,83.98,75.61,72,12,2.19
423,Isangel,VU,2020-06-17 00:32:09,-19.55,169.27,80.6,74,40,17.22
424,Panguna,PG,2020-06-17 00:32:10,-6.32,155.48,79.16,77,74,0.74
425,Ahipara,NZ,2020-06-17 00:32:10,-35.17,173.17,62.65,74,97,10.16
426,Fort Nelson,CA,2020-06-17 00:31:04,58.81,-122.7,55.4,87,90,6.93
427,Berkovica,BA,2020-06-17 00:32:10,44.62,18.43,59.0,93,40,1.12
428,Karratha,AU,2020-06-17 00:32:10,-20.74,116.85,76.42,36,0,8.23
429,Lerwick,GB,2020-06-17 00:32:10,60.15,-1.15,50.0,100,93,4.7
430,Maragogi,BR,2020-06-17 00:32:11,-9.01,-35.22,75.85,86,23,11.77
431,Tacna,PE,2020-06-17 00:32:11,-18.01,-70.25,62.6,82,13,2.24
432,Waingapu,ID,2020-06-17 00:32:11,-9.66,120.26,81.5,71,100,18.5
433,Bonavista,CA,2020-06-17 00:32:11,48.65,-53.11,56.35,63,100,19.64
434,Inta,RU,2020-06-17 00:32:11,66.03,60.17,40.33,68,0,15.73
435,Kuvandyk,RU,2020-06-17 00:32:06,51.48,57.36,57.04,77,1,1.99
436,Umba,RU,2020-06-17 00:32:12,66.69,34.34,45.59,82,0,5.68
437,Prijepolje,RS,2020-06-17 00:32:12,43.37,19.64,53.6,100,100,3.36
438,Northam,GB,2020-06-17 00:32:12,51.03,-4.22,55.99,97,100,3.0
439,Rameswaram,IN,2020-06-17 00:32:12,9.28,79.3,84.9,73,100,16.33
440,Asfi,MA,2020-06-17 00:31:50,32.3,-9.24,68.05,74,83,12.88
441,Svetlogorsk,BY,2020-06-17 00:32:13,52.63,29.73,62.85,96,35,7.23
442,Buala,SB,2020-06-17 00:32:13,-8.14,159.59,80.31,80,100,3.13
443,La Ferte-Bernard,FR,2020-06-17 00:32:13,48.19,0.65,55.4,100,100,3.36
444,Dirba,IN,2020-06-17 00:32:13,30.07,75.98,89.49,44,0,14.32
445,Necochea,AR,2020-06-17 00:32:14,-38.55,-58.74,57.0,95,100,8.99
446,Cockburn Town,TC,2020-06-17 00:30:48,21.46,-71.14,84.2,74,75,9.17
447,Aleksandrov Gay,RU,2020-06-17 00:32:14,50.15,48.57,63.45,51,0,6.46
448,Bambous Virieux,MU,2020-06-17 00:32:14,-20.34,57.76,69.8,83,40,13.87
449,Bulls,NZ,2020-06-17 00:32:14,-40.17,175.38,61.0,76,82,1.99
450,Rodeo,US,2020-06-17 00:32:15,38.03,-122.27,78.8,31,1,12.75
451,Radnevo,BG,2020-06-17 00:32:15,42.3,25.93,62.6,100,40,4.45
452,Skibbereen,IE,2020-06-17 00:32:15,51.55,-9.27,53.6,93,75,16.11
453,Otrado-Kubanskoye,RU,2020-06-17 00:32:15,45.24,40.84,63.16,94,73,5.66
454,Lobatse,BW,2020-06-17 00:32:16,-25.22,25.67,41.0,86,37,10.29
455,Sao Gabriel Da Cachoeira,BR,2020-06-17 00:32:16,-0.13,-67.09,74.64,96,100,0.27
456,Meerbusch,DE,2020-06-17 00:32:16,51.28,6.67,61.0,93,0,2.73
457,Narsaq,GL,2020-06-17 00:30:14,60.92,-46.05,41.0,80,63,10.29
458,Pointe Michel,DM,2020-06-17 00:32:16,15.25,-61.38,79.77,79,6,13.87
459,Saint-Georges,GD,2020-06-17 00:32:17,12.06,-61.75,82.4,78,20,13.87
460,Chapais,CA,2020-06-17 00:28:57,49.78,-74.85,77.0,30,75,10.29
461,Ordu,TR,2020-06-17 00:28:47,40.91,37.68,66.2,100,20,1.12
462,Talnakh,RU,2020-06-17 00:32:17,69.49,88.4,41.0,75,75,11.18
463,Palmer,US,2020-06-17 00:32:17,42.16,-72.33,73.4,35,20,5.82
464,Sakakah,SA,2020-06-17 00:32:17,29.97,40.21,80.6,15,0,6.93
465,Hopewell,US,2020-06-17 00:32:18,37.3,-77.29,63.0,96,100,12.44
466,Vostok,RU,2020-06-17 00:32:18,46.49,135.88,49.41,100,100,2.77
467,Oktyabrskoye,RU,2020-06-17 00:32:18,43.06,44.74,64.0,88,89,4.47
468,Camacha,PT,2020-06-17 00:32:18,33.08,-16.33,68.0,94,40,9.17
469,Pisco,PE,2020-06-17 00:30:35,-13.7,-76.22,63.0,88,2,17.22
470,Calatayud,ES,2020-06-17 00:32:19,41.35,-1.64,60.8,93,77,2.24
471,Turbat,PK,2020-06-17 00:32:19,26.0,63.04,78.58,90,0,0.96
472,Manggar,ID,2020-06-17 00:32:19,-2.88,108.27,81.36,80,98,5.53
473,Anloga,GH,2020-06-17 00:32:19,5.79,0.9,80.6,88,40,9.17
474,Hamilton,US,2020-06-17 00:28:36,39.18,-84.53,79.0,41,1,6.93
475,Tromso,NO,2020-06-17 00:32:20,69.65,18.96,41.0,86,0,10.29
476,Limbang,MY,2020-06-17 00:32:20,4.75,115.0,80.6,83,75,3.36
477,Viedma,AR,2020-06-17 00:32:20,-40.81,-63.0,48.2,53,100,4.0
478,Berlevag,NO,2020-06-17 00:32:20,70.86,29.09,42.46,77,100,16.04
479,Gimli,CA,2020-06-17 00:31:03,50.63,-96.99,79.0,59,100,1.99
480,Durango,MX,2020-06-17 00:28:05,24.83,-104.83,81.86,21,25,10.51
481,Abu Dhabi,AE,2020-06-17 00:28:31,24.47,54.37,91.4,59,75,4.7
482,Arthur,US,2020-06-17 00:32:21,39.71,-88.47,81.0,42,1,5.82
483,Port Augusta,AU,2020-06-17 00:30:34,-32.5,137.77,55.0,93,0,3.36
484,Sindhnur,IN,2020-06-17 00:32:22,15.78,76.77,79.65,70,100,14.43
485,Kurilsk,RU,2020-06-17 00:32:22,45.23,147.88,49.17,93,100,14.56
486,Kipushi,CD,2020-06-17 00:32:22,-11.77,27.23,46.94,81,0,4.21
487,Fairbanks,US,2020-06-17 00:29:16,64.84,-147.72,77.0,36,40,10.29
488,Luanshya,ZM,2020-06-17 00:32:22,-13.14,28.42,49.68,81,0,6.53
489,Fort William,GB,2020-06-17 00:32:23,56.82,-5.11,57.0,92,100,3.04
490,Lompoc,US,2020-06-17 00:32:23,34.64,-120.46,64.4,59,0,20.8
491,Porto Novo,BJ,2020-06-17 00:32:23,6.5,2.6,82.4,83,20,14.99
492,Tabou,CI,2020-06-17 00:32:23,4.42,-7.35,77.43,89,100,10.4
493,Bayji,IQ,2020-06-17 00:32:24,34.93,43.49,81.66,25,0,10.27
494,Qeshm,IR,2020-06-17 00:32:24,26.96,56.27,86.0,84,17,4.7
495,Longyearbyen,SJ,2020-06-17 00:30:51,78.22,15.64,37.4,74,75,10.29
496,Aranda De Duero,ES,2020-06-17 00:32:24,41.67,-3.69,51.26,83,2,3.02
497,Marawi,PH,2020-06-17 00:32:25,8.0,124.29,81.0,84,44,4.0
498,Dolzhanskaya,RU,2020-06-17 00:32:25,46.63,37.8,70.0,100,69,1.99
499,Walvis Bay,NA,2020-06-17 00:32:25,-22.96,14.51,77.0,14,0,18.34
500,Pangoa,PE,2020-06-17 00:32:25,-12.12,-73.0,69.01,83,54,2.04
501,Severnoye,RU,2020-06-17 00:32:25,56.35,78.36,55.76,75,0,2.08
502,Mount Gambier,AU,2020-06-17 00:32:26,-37.83,140.77,48.2,100,90,6.93
503,Duvan,RU,2020-06-17 00:32:26,55.7,57.9,55.13,90,0,8.3
504,Russell,US,2020-06-17 00:32:26,32.35,-85.2,75.2,53,1,5.82
505,Tadine,NC,2020-06-17 00:32:26,-21.55,167.88,75.9,74,0,13.35
506,Kankaanpaa,FI,2020-06-17 00:32:26,61.8,22.42,66.2,88,28,4.7
507,Kapchorwa,UG,2020-06-17 00:32:27,1.4,34.45,55.36,81,39,2.91
508,Pascagoula,US,2020-06-17 00:32:27,30.37,-88.56,86.0,42,1,3.36
509,Guymon,US,2020-06-17 00:32:27,36.68,-101.48,91.4,21,1,21.92
510,Sao Joao Da Barra,BR,2020-06-17 00:32:27,-21.64,-41.05,69.96,77,100,12.24
511,Guarapari,BR,2020-06-17 00:32:28,-20.67,-40.5,68.0,94,90,10.29
512,Nahrin,AF,2020-06-17 00:32:28,36.06,69.13,71.8,22,0,4.0
513,Tanabe,JP,2020-06-17 00:32:28,33.73,135.37,75.2,57,75,2.24
514,Boali,CF,2020-06-17 00:32:28,4.8,18.13,71.11,91,100,2.98
515,Kholm,RU,2020-06-17 00:32:29,59.27,32.85,62.49,94,41,2.04
516,Chabahar,IR,2020-06-17 00:32:29,25.29,60.64,84.74,84,12,7.52
517,Pangnirtung,CA,2020-06-17 00:32:29,66.15,-65.71,35.11,84,63,2.44
518,Wanning,CN,2020-06-17 00:32:29,18.8,110.4,83.23,74,71,17.49
519,Nome,US,2020-06-17 00:30:17,64.5,-165.41,62.6,55,40,16.11
520,Panama City,PA,2020-06-17 00:31:54,8.99,-79.52,82.4,78,100,3.36
521,Vostochnyy,RU,2020-06-17 00:32:30,55.82,37.87,70.0,60,59,2.24
522,Morondava,MG,2020-06-17 00:32:30,-20.28,44.28,71.74,64,0,10.04
523,Keokuk,US,2020-06-17 00:29:05,40.4,-91.38,82.4,47,1,4.7
524,Safranbolu,TR,2020-06-17 00:30:28,41.25,32.69,59.49,79,0,2.46
525,Quiruvilca,PE,2020-06-17 00:32:30,-7.97,-78.2,37.71,100,69,1.74
526,Acapulco,MX,2020-06-17 00:32:31,16.86,-99.89,86.0,79,5,11.41
527,Sisimiut,GL,2020-06-17 00:32:31,66.94,-53.67,35.76,84,100,4.81
528,Ola,RU,2020-06-17 00:32:31,59.58,151.28,54.23,68,26,12.15
529,Asyut,EG,2020-06-17 00:32:31,27.18,31.18,76.39,26,0,3.76
530,Scarborough,GB,2020-06-17 00:32:31,54.28,-0.4,54.0,95,76,3.58
531,Alugan,PH,2020-06-17 00:32:32,12.22,125.48,84.49,72,100,4.05
532,Pishva,IR,2020-06-17 00:32:32,35.31,51.73,77.0,25,0,4.7
533,Batan,CR,2020-06-17 00:32:32,10.08,-83.34,82.4,83,75,2.24
534,Deputatskiy,RU,2020-06-17 00:32:32,69.3,139.9,72.72,36,76,14.79
535,Marmaris,TR,2020-06-17 00:32:32,36.85,28.27,73.99,82,0,4.7
536,Lewistown,US,2020-06-17 00:32:33,40.6,-77.57,75.2,41,1,2.21
537,Guiratinga,BR,2020-06-17 00:32:33,-16.35,-53.76,67.1,65,0,6.22
538,Madison,US,2020-06-17 00:32:33,34.73,-86.57,75.99,60,90,5.19
539,Shitkino,RU,2020-06-17 00:32:33,56.37,98.35,56.61,51,0,3.31
540,Chimbote,PE,2020-06-17 00:32:34,-9.09,-78.58,62.42,89,26,8.75
541,Ngunguru,NZ,2020-06-17 00:32:34,-35.62,174.5,64.99,78,100,5.99
542,Batagay,RU,2020-06-17 00:30:34,67.63,134.63,76.75,33,7,10.96
543,Ifakara,TZ,2020-06-17 00:32:34,-8.13,36.68,64.02,64,25,3.65
544,San Policarpo,PH,2020-06-17 00:32:34,12.18,125.51,84.45,72,100,3.83
545,Okha,RU,2020-06-17 00:32:35,53.57,142.95,41.13,91,100,7.18
546,Buluang,PH,2020-06-17 00:32:35,13.31,123.34,87.76,57,84,0.47
547,Mayya,RU,2020-06-17 00:32:35,61.73,130.28,73.4,43,0,4.47
548,Dawlatabad,AF,2020-06-17 00:32:35,36.41,64.91,78.46,18,0,0.36
549,Khilok,RU,2020-06-17 00:32:36,51.37,110.47,55.06,79,99,9.57
550,Kuala Terengganu,MY,2020-06-17 00:32:36,5.33,103.14,78.8,88,20,3.36
551,Iquitos,PE,2020-06-17 00:32:36,-3.75,-73.25,78.8,83,40,2.24
552,Laguna,US,2020-06-17 00:31:15,38.42,-121.42,84.99,21,1,4.7
553,Ambatofinandrahana,MG,2020-06-17 00:32:37,-20.55,46.8,51.6,95,33,5.12
554,Namibe,AO,2020-06-17 00:32:37,-15.2,12.15,71.91,56,0,4.68
555,Vieques,PR,2020-06-17 00:32:37,18.43,-65.83,82.4,78,40,10.29
556,Liuli,TZ,2020-06-17 00:32:37,-11.08,34.63,68.58,67,29,10.69
557,Nago,JP,2020-06-17 00:32:37,26.59,127.98,86.0,84,40,18.34
558,Haines Junction,CA,2020-06-17 00:32:38,60.75,-137.51,60.58,46,100,6.91
559,San Andres,CO,2020-06-17 00:31:47,12.58,-81.7,82.4,83,90,4.7
560,Manali,IN,2020-06-17 00:32:38,13.17,80.27,86.0,74,75,5.82
561,Bireun,ID,2020-06-17 00:32:38,5.2,96.7,78.91,73,100,6.04
562,Valle Del Guamuez,CO,2020-06-17 00:32:39,0.45,-76.92,72.1,95,31,0.72
563,Gravdal,NO,2020-06-17 00:32:39,68.12,13.5,50.59,76,0,8.79
564,Naron,ES,2020-06-17 00:32:39,43.52,-8.15,59.0,93,75,3.36
565,Nioro,GM,2020-06-17 00:30:57,13.35,-15.75,82.83,62,36,8.99
566,Poum,NC,2020-06-17 00:28:44,-20.23,164.02,74.7,71,0,6.06
567,Bluff,NZ,2020-06-17 00:30:38,-46.6,168.33,46.72,81,100,17.92
568,Sitka,US,2020-06-17 00:30:38,57.05,-135.33,51.8,76,90,9.17
569,Mataura,NZ,2020-06-17 00:30:38,-46.19,168.86,44.6,93,100,8.3
570,Ushuaia,AR,2020-06-17 00:30:38,-54.8,-68.3,37.4,86,75,21.92
571,Alice Springs,AU,2020-06-17 00:30:39,-23.7,133.88,52.0,43,0,20.27
572,Pevek,RU,2020-06-17 00:30:39,69.7,170.31,46.81,65,95,5.01
573,Rikitea,PF,2020-06-17 00:30:39,-23.12,-134.97,75.72,78,43,14.52
574,Puerto Escondido,MX,2020-06-17 00:30:39,15.85,-97.07,84.2,74,75,2.21
575,Nikolskoye,RU,2020-06-17 00:30:23,59.7,30.79,66.2,88,90,4.47
576,Dayong,CN,2020-06-17 00:30:40,25.02,118.29,87.8,74,0,6.71
577,Henties Bay,NA,2020-06-17 00:30:40,-22.12,14.28,77.0,17,0,5.01
578,Punta Arenas,CL,2020-06-17 00:30:40,-53.15,-70.92,33.8,80,100,5.82
579,Vila,PT,2020-06-17 00:30:40,42.03,-8.16,60.01,82,90,2.24
580,Vimperk,CZ,2020-06-17 00:30:41,49.06,13.78,57.99,95,84,0.54
581,Port Alfred,ZA,2020-06-17 00:30:06,-33.59,26.89,55.99,85,0,4.0
582,Tiksi,RU,2020-06-17 00:30:41,71.69,128.87,51.48,50,100,8.08
583,Chipinge,ZW,2020-06-17 00:30:41,-20.19,32.62,49.35,100,80,4.27
584,Cantaura,VE,2020-06-17 00:30:41,9.31,-64.36,78.42,70,93,6.91
585,Pochutla,MX,2020-06-17 00:30:42,15.74,-96.47,87.8,62,75,6.93
586,Hermanus,ZA,2020-06-17 00:30:42,-34.42,19.23,55.0,81,0,4.0
587,Kamenka,RU,2020-06-17 00:30:42,51.32,42.77,55.99,65,0,7.4
588,Wexford,IE,2020-06-17 00:30:42,52.33,-6.46,59.0,86,100,4.0
589,Cape Town,ZA,2020-06-17 00:28:59,-33.93,18.42,48.99,93,0,3.36
590,Busselton,AU,2020-06-17 00:30:43,-33.65,115.33,61.0,58,88,29.37
591,Albany,US,2020-06-17 00:29:00,42.6,-73.97,75.0,50,0,1.21
592,Dunedin,NZ,2020-06-17 00:26:05,-45.87,170.5,59.0,54,100,11.01
593,Carnarvon,AU,2020-06-17 00:30:16,-24.87,113.63,62.6,36,0,9.17
594,Komsomolskiy,UZ,2020-06-17 00:30:43,40.43,71.72,69.8,49,74,2.24
595,Saskylakh,RU,2020-06-17 00:30:44,71.92,114.08,62.69,34,2,19.62
596,Sesheke,ZM,2020-06-17 00:30:44,-17.48,24.3,59.0,72,0,3.36
597,Tuktoyaktuk,CA,2020-06-17 00:30:44,69.45,-133.04,62.6,59,75,8.05
598,Ribeira Brava,PT,2020-06-17 00:30:44,32.65,-17.07,68.0,94,40,3.36
599,Luderitz,NA,2020-06-17 00:30:45,-26.65,15.16,75.2,9,0,25.28
600,North Bend,US,2020-06-17 00:30:45,43.41,-124.22,62.6,72,40,9.17
601,Puerto Ayora,EC,2020-06-17 00:30:45,-0.74,-90.35,72.0,89,62,1.99
602,Olafsvik,IS,2020-06-17 00:30:45,64.89,-23.71,46.24,81,100,8.95
603,Grindavik,IS,2020-06-17 00:30:46,63.84,-22.43,42.8,93,40,8.05
604,Altus,US,2020-06-17 00:30:46,34.64,-99.33,93.2,26,75,16.11
605,Januaria,BR,2020-06-17 00:30:46,-15.48,-44.37,70.81,57,56,7.34
606,Huilong,CN,2020-06-17 00:30:46,31.81,121.66,77.0,96,100,15.41
607,Nara,JP,2020-06-17 00:29:21,34.69,135.8,77.0,53,75,3.36
608,Shache,CN,2020-06-17 00:30:47,38.42,77.24,75.83,19,28,10.25
609,Lorengau,PG,2020-06-17 00:30:40,-2.02,147.27,86.09,68,6,6.82
610,Victoria,HK,2020-06-17 00:27:05,22.29,114.16,86.0,70,1,8.99
611,Chumikan,RU,2020-06-17 00:30:47,54.72,135.31,38.82,96,100,5.23
612,Kodiak,US,2020-06-17 00:29:21,57.79,-152.41,51.8,87,90,21.92
613,Koumac,NC,2020-06-17 00:30:48,-20.57,164.28,76.77,62,0,5.91
614,Castro,BR,2020-06-17 00:25:58,-24.79,-50.01,56.14,96,13,5.82
